"SID","StudySiteID","Location","Province","YearFrom","Year","Month","TEMPc","AHc","pred.AAP","cumAAP","Epi"
"L0899","L0899_1","Chengdu","Sichuan",2009,2010,9,6.59744292237443,5.4151589232457,6.07378768131388,91.759312967458,FALSE
"L0899","L0899_1","Chengdu","Sichuan",2009,2010,10,3.63798055678303,2.36674279614489,7.0508674195278,85.6855252861441,FALSE
"L0899","L0899_1","Chengdu","Sichuan",2009,2009,11,-1.1158904109589,-1.44799984534729,10.2464659358554,63.8185812401037,TRUE
"L0899","L0899_1","Chengdu","Sichuan",2009,2009,12,-7.94911621741052,-5.37631435123017,12.9175081978005,32.0083441619731,TRUE
"L0899","L0899_1","Chengdu","Sichuan",2010,2011,1,-11.87167918692,-6.29757110437987,20.7870498212319,41.7141967367665,TRUE
"L0899","L0899_1","Chengdu","Sichuan",2010,2011,2,-11.6628082191781,-5.72179560553314,20.9271469155346,20.9271469155346,TRUE
"L0899","L0899_1","Chengdu","Sichuan",2010,2011,3,-6.16361467079098,-4.48928152811825,8.3474951018216,79.858968431515,FALSE
"L0899","L0899_1","Chengdu","Sichuan",2010,2011,4,-3.86780821917808,-2.70229103619537,10.1154873536171,62.5311081136508,TRUE
"L0899","L0899_1","Chengdu","Sichuan",2010,2011,5,5.21380468404773,0.485520501864492,3.55932485783437,91.7003026849715,FALSE
"L0899","L0899_1","Chengdu","Sichuan",2010,2011,6,6.21385844748859,2.65407951450712,2.24801098223976,96.2830301270551,FALSE
"L0899","L0899_1","Chengdu","Sichuan",2010,2011,7,8.56541758727353,5.94901192816324,2.33471645984379,94.0350191448153,FALSE
"L0899","L0899_1","Chengdu","Sichuan",2010,2011,8,9.9815466195316,7.4688069894003,1.47057141892191,100,FALSE
"L0899","L0899_1","Chengdu","Sichuan",2010,2011,9,8.53552511415525,5.73491653203582,2.24639845402299,98.5294285810781,FALSE
"L0899","L0899_1","Chengdu","Sichuan",2010,2011,10,1.96541758727353,1.14584955278662,8.2820093956222,88.1409778271372,FALSE
"L0899","L0899_1","Chengdu","Sichuan",2010,2010,11,-1.48447488584475,-1.0259825423103,8.98036521604256,71.5114733296934,FALSE
"L0899","L0899_1","Chengdu","Sichuan",2010,2010,12,-6.25071144498453,-3.60463947152911,10.7014240232672,52.4156207600337,TRUE
"L0899","L0899_1","Chengdu","Sichuan",2011,2012,1,-10.6097831835008,-5.78009436395713,18.6993164171855,38.0369436298836,TRUE
"L0899","L0899_1","Chengdu","Sichuan",2011,2012,2,-11.0272470322216,-6.18700867318967,19.3376272126982,19.3376272126982,TRUE
"L0899","L0899_1","Chengdu","Sichuan",2011,2012,3,-8.40010576414595,-5.16491568151019,12.7064018808321,50.7433455107158,TRUE
"L0899","L0899_1","Chengdu","Sichuan",2011,2012,4,-0.529890710382514,-2.9164718111842,6.5158993240767,85.8248082852812,FALSE
"L0899","L0899_1","Chengdu","Sichuan",2011,2012,5,4.61924907456372,0.999372856755079,3.28038654976335,92.777917280389,FALSE
"L0899","L0899_1","Chengdu","Sichuan",2011,2012,6,5.63010928961749,2.96373295914534,2.97890831032621,98.9014296564575,FALSE
"L0899","L0899_1","Chengdu","Sichuan",2011,2012,7,7.6144103648863,6.30611384331084,3.67272244534442,89.4975307306256,FALSE
"L0899","L0899_1","Chengdu","Sichuan",2011,2012,8,10.4127974616605,7.98953076411365,1.0985703435425,100,FALSE
"L0899","L0899_1","Chengdu","Sichuan",2011,2012,9,6.95677595628415,4.49772087245645,3.14460406574233,95.9225213461313,FALSE
"L0899","L0899_1","Chengdu","Sichuan",2011,2012,10,2.17247488101534,2.0757975716008,9.9763392317301,60.7196847424459,TRUE
"L0899","L0899_1","Chengdu","Sichuan",2011,2011,11,-1.46655737704918,-1.2872339872815,8.91396062837041,79.3089089612045,FALSE
"L0899","L0899_1","Chengdu","Sichuan",2011,2011,12,-5.74204124801692,-3.79061755391245,9.67526359038819,70.3949483328341,FALSE
"L0899","L0899_1","Chengdu","Sichuan",2012,2013,1,-13.0073840035351,-6.91291120168422,23.9008700186817,23.9008700186817,TRUE
"L0899","L0899_1","Chengdu","Sichuan",2012,2013,2,-8.56026418786693,-5.60876230809387,14.5674066624134,38.4682766810951,TRUE
"L0899","L0899_1","Chengdu","Sichuan",2012,2013,3,-3.96706142288997,-4.7376470678208,5.62837659285618,86.6721702893338,FALSE
"L0899","L0899_1","Chengdu","Sichuan",2012,2013,4,-0.62716894977169,-2.65542598084548,7.97181585750816,81.0437936964777,FALSE
"L0899","L0899_1","Chengdu","Sichuan",2012,2013,5,3.1990676093681,0.140775014665369,4.79418588028531,96.6114613753485,FALSE
"L0899","L0899_1","Chengdu","Sichuan",2012,2013,6,6.74783105022831,2.66517258866283,2.19215074389251,98.803612119241,FALSE
"L0899","L0899_1","Chengdu","Sichuan",2012,2013,7,8.09100309323906,8.37727928725148,0.220039832683122,100,FALSE
"L0899","L0899_1","Chengdu","Sichuan",2012,2013,8,9.26842244807777,8.23556578581144,0.976348048075853,99.7799601673169,FALSE
"L0899","L0899_1","Chengdu","Sichuan",2012,2013,9,6.72116438356164,5.06563503992144,5.14510520572936,91.8172754950632,FALSE
"L0899","L0899_1","Chengdu","Sichuan",2012,2013,10,2.52971277065842,1.97121208735468,9.77390510188699,73.0719778389695,FALSE
"L0899","L0899_1","Chengdu","Sichuan",2012,2012,11,-2.73050228310502,-2.29262536827234,10.7283032085931,63.2980727370825,TRUE
"L0899","L0899_1","Chengdu","Sichuan",2012,2012,12,-8.16706142288997,-4.70128499452521,14.1014928473943,52.5697695284894,TRUE
"L0915","L0915_1","Lanzhou","Gansu",2006,2007,1,-15.9228369421122,-3.63909827722767,18.823793090996,18.823793090996,TRUE
"L0915","L0915_1","Lanzhou","Gansu",2006,2007,2,-11.5671917808219,-3.90257242657005,17.2916687181169,53.6536906796848,TRUE
"L0915","L0915_1","Lanzhou","Gansu",2006,2007,3,-7.3647724259832,-2.67965791587028,10.7169013704514,64.3705920501362,TRUE
"L0915","L0915_1","Lanzhou","Gansu",2006,2007,4,-0.505525114155241,-2.18558360885606,6.2437020681613,93.7274748746061,FALSE
"L0915","L0915_1","Lanzhou","Gansu",2006,2007,5,5.74167918692003,-1.06368087166436,7.53737979549929,87.4837728064448,FALSE
"L0915","L0915_1","Lanzhou","Gansu",2006,2007,6,10.4211415525114,0.992202900169202,4.89171363716107,98.6191885117671,FALSE
"L0915","L0915_1","Lanzhou","Gansu",2006,2007,7,11.2803888643394,3.65817186681705,0.0126605019805201,100,FALSE
"L0915","L0915_1","Lanzhou","Gansu",2006,2007,8,11.7029695095007,5.20592996200708,0.293398060639958,99.9873394980195,FALSE
"L0915","L0915_1","Lanzhou","Gansu",2006,2007,9,8.92780821917809,4.82025986658023,1.07475292561237,99.6939414373795,FALSE
"L0915","L0915_1","Lanzhou","Gansu",2006,2007,10,2.3352275740168,2.12027021311315,7.92034707189978,72.290939122036,FALSE
"L0915","L0915_1","Lanzhou","Gansu",2006,2007,11,-3.44219178082191,-0.793001736070727,7.65545388890949,79.9463930109455,FALSE
"L0915","L0915_1","Lanzhou","Gansu",2006,2006,12,-12.2292885550155,-2.8194928710691,17.5382288705719,36.3620219615679,TRUE
"L0915","L0915_1","Lanzhou","Gansu",2008,2009,1,-15.9948652231551,-3.53485687185256,20.3042881441823,20.3042881441823,TRUE
"L0915","L0915_1","Lanzhou","Gansu",2008,2009,2,-10.8485518590998,-3.17773902481319,16.4695706234197,55.7777963146309,TRUE
"L0915","L0915_1","Lanzhou","Gansu",2008,2009,3,-7.86905877154219,-2.7632123956268,12.0503369779159,67.8281332925468,FALSE
"L0915","L0915_1","Lanzhou","Gansu",2008,2009,4,0.966210045662113,-1.92553670933733,5.42017971703296,89.9722123429372,FALSE
"L0915","L0915_1","Lanzhou","Gansu",2008,2009,5,4.68577993813523,0.0938983413500527,3.51732798847404,98.1509006712018,FALSE
"L0915","L0915_1","Lanzhou","Gansu",2008,2009,6,9.06621004566211,0.246114285467669,7.54890689734704,84.5520326259043,FALSE
"L0915","L0915_1","Lanzhou","Gansu",2008,2009,7,12.5019089703933,4.19413433906075,0,100,FALSE
"L0915","L0915_1","Lanzhou","Gansu",2008,2009,8,11.9986831639417,4.38585869443442,0.0188898356111289,100,FALSE
"L0915","L0915_1","Lanzhou","Gansu",2008,2009,9,8.00287671232878,4.7505911956254,1.83020949318703,99.9811101643889,FALSE
"L0915","L0915_1","Lanzhou","Gansu",2008,2009,10,3.75029606716749,1.93052693873754,4.66136033979055,94.6335726827278,FALSE
"L0915","L0915_1","Lanzhou","Gansu",2008,2009,11,-4.61712328767122,-1.69196631212479,9.17499243601048,77.0031257285572,FALSE
"L0915","L0915_1","Lanzhou","Gansu",2008,2008,12,-12.2593813521873,-2.77084521043113,19.0039375470289,39.3082256912112,TRUE
"L0938","L0938_1","Lanzhou","Gansu",2011,2012,1,-16.0231094658911,-3.54556145532737,20.7454204050129,41.6884686879023,TRUE
"L0938","L0938_1","Lanzhou","Gansu",2011,2012,2,-16.5638213680045,-3.56254719161252,20.9430482828894,20.9430482828894,TRUE
"L0938","L0938_1","Lanzhou","Gansu",2011,2012,3,-8.71665785298785,-2.76338190113721,12.9615864823231,69.0787135293241,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2011,2012,4,-0.206120218579243,-2.62739589834073,6.10477680508929,89.7853803556229,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2011,2012,5,5.68979375991538,0.0271470548522887,4.45912706132728,99.111469606118,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2011,2011,6,10.1105464480874,1.13932987522397,4.86696218916782,94.6523425447907,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2011,2011,7,11.5091485986251,4.74185642283192,0.198368572443773,100,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2011,2011,8,13.851084082496,4.01235942030029,0,100,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2011,2011,9,9.29721311475409,4.26795552478955,0.690161821438195,99.8016314275562,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2011,2011,10,2.86076150185086,1.51086141406688,6.22182282236672,83.6806035505336,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2011,2011,11,-2.02612021857924,-0.860735687083172,8.3800671988428,77.4587807281669,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2011,2011,12,-10.2973030142782,-2.50782114529407,14.4286583590987,56.117127047001,TRUE
"L0938","L0938_1","Lanzhou","Gansu",2012,2013,1,-17.8724171453822,-3.57967729837736,21.4202894239179,21.4202894239179,TRUE
"L0938","L0938_1","Lanzhou","Gansu",2012,2013,2,-12.5770254403131,-3.44447270261042,19.8586514870472,41.2789409109652,TRUE
"L0938","L0938_1","Lanzhou","Gansu",2012,2013,3,-5.78209456473707,-3.08071145131165,10.1688691556106,70.6128569339176,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2012,2013,4,0.583926940639273,-2.97085805173353,5.06755543639457,90.2740162455507,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2012,2013,5,5.77596995139196,-0.244567082548091,5.25828394030126,85.2064608091562,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2012,2012,6,9.14392694063927,1.71267990854399,3.01394227176152,98.2290034832136,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2012,2012,7,12.475969951392,4.33607052165822,0,100,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2012,2012,8,12.9791957578436,6.74159620598203,0.601115863939526,100,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2012,2012,9,8.10726027397261,3.42149026111343,1.16988065284688,99.3988841360605,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2012,2012,10,3.36629253203712,1.46296101911253,4.94104496590136,95.2150612114521,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2012,2012,11,-4.78607305936073,-1.74588428224855,9.33531993493727,79.9481768688549,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2012,2012,12,-12.2111268228016,-2.92849770152114,19.1650468673419,60.443987778307,TRUE
"L0938","L0938_1","Lanzhou","Gansu",2013,2014,1,-17.0824569155988,-3.79465131817129,21.4575823573469,21.4575823573469,TRUE
"L0938","L0938_1","Lanzhou","Gansu",2013,2014,2,-12.5105675146771,-3.61436756127802,20.2323745809349,41.6899569382819,TRUE
"L0938","L0938_1","Lanzhou","Gansu",2013,2014,3,-7.81794078656651,-2.90506586808345,12.2721863968562,73.5566793571322,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2013,2014,4,1.21324200913242,-1.19118930418276,5.65150755347476,87.9608919211938,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2013,2014,5,2.51431727794962,-0.851299416539207,4.93392723874652,92.8948191599403,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2013,2013,6,9.83990867579908,1.74599239132119,3.02244437961431,95.9172635395546,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2013,2013,7,11.6723817940787,5.2115610765279,0.3319293921006,99.8587235520966,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2013,2013,8,12.369155987627,4.90144033605857,0.141276447903426,100,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2013,2013,9,9.32990867579908,4.33044734087602,0.703570226354565,99.526794159996,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2013,2013,10,5.2852850198851,0.700220202324108,2.90596039408679,98.8232239336414,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2013,2013,11,-3.42342465753425,-1.57122839077422,8.75270501058688,82.309384367719,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2013,2013,12,-12.0534246575343,-3.20473305732379,19.5945360219941,61.284492960276,TRUE
"L0938","L0938_1","Lanzhou","Gansu",2014,2015,1,-14.2272823685373,-3.67748379908794,20.2001317195151,20.2001317195151,TRUE
"L0938","L0938_1","Lanzhou","Gansu",2014,2015,2,-12.6784344422701,-3.39179596749026,18.8876806027267,39.0878123222417,TRUE
"L0938","L0938_1","Lanzhou","Gansu",2014,2015,3,-7.19825011047282,-3.08148671592941,10.8541277696929,68.0737558811037,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2014,2015,4,0.113470319634704,-1.39406636101017,6.15239799823856,82.1075371245088,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2014,2015,5,4.98884666372073,-0.852239222255414,5.85720366024172,87.9647407847505,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2014,2014,6,9.96680365296804,1.00555777531842,4.92171189056294,98.6566758044647,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2014,2014,7,10.8985240830756,4.09159725735655,0.0759258974575966,100,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2014,2014,8,11.1662660185594,5.05413962816187,0.355866774326797,99.9240741025424,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2014,2014,9,8.44680365296804,3.64179025301524,0.911531523750941,99.5682073282156,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2014,2014,10,3.23723376049492,2.12092918464538,5.77022312915125,93.7349639139017,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2014,2014,11,-3.21319634703196,-0.853262559243654,7.88138324516652,75.9551391262702,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2014,2014,12,-12.2337339814406,-2.91449782168677,18.1318157891691,57.2196281114108,TRUE
"L0938","L0938_1","Lanzhou","Gansu",2015,2016,1,-14.9145690111052,-3.32489867891488,21.5617878602888,43.6132585580898,TRUE
"L0938","L0938_1","Lanzhou","Gansu",2015,2016,2,-16.7291407574901,-3.62539149057056,22.051470697801,22.051470697801,TRUE
"L0938","L0938_1","Lanzhou","Gansu",2015,2016,3,-7.36940772078264,-2.94781560069422,12.4491002502655,69.8626117268829,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2015,2016,4,0.740054644808754,-0.875726371436405,6.49242050587417,85.1812416165099,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2015,2016,5,4.86930195663671,-0.585471329408842,5.50513302965804,90.686374646168,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2015,2015,6,8.80338797814209,1.55371527484454,3.55691838111141,97.8188543161329,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2015,2015,7,10.4080116340561,5.04780265217104,0.632194795417118,100,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2015,2015,8,13.2531729243786,4.15592779866214,0,100,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2015,2015,9,9.16672131147542,2.53520983050241,1.54895088844997,99.3678052045829,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2015,2015,10,3.87897937599155,0.662601485206174,3.57556128885353,94.2619359350215,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2015,2015,11,-2.67661202185791,-0.629263957102515,8.82620938375287,78.6888211106358,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2015,2015,12,-9.99198836594393,-2.11723310372123,13.8002529185276,57.4135114766174,TRUE
"L0938","L0938_1","Lanzhou","Gansu",2016,2017,1,-14.3052585064074,-3.60318695627432,20.9094276963422,20.9094276963422,TRUE
"L0938","L0938_1","Lanzhou","Gansu",2016,2017,2,-12.9615949119374,-3.63621895028686,20.35798716806,41.2674148644022,TRUE
"L0938","L0938_1","Lanzhou","Gansu",2016,2017,3,-8.18590366769775,-2.96783412887797,12.21412700415,70.2747409970895,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2016,2017,4,-1.89945205479453,-1.42907784279907,8.01642605023396,86.6955949062482,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2016,2017,5,3.83022536456031,-1.11313183381898,5.16401395749664,91.8596088637449,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2016,2016,6,7.86388127853881,1.50013335574789,3.03212891131209,98.7536938546014,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2016,2016,7,12.3850640742377,4.11204155947201,0,100,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2016,2016,8,14.2592576226248,5.72281811029386,0.419346066122829,100,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2016,2016,9,8.91721461187214,4.20540011078053,0.826960079275783,99.5806539338772,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2016,2016,10,3.92377375165709,1.41422359564371,3.86195607954442,95.7215649432893,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2016,2016,11,-3.69278538812786,-1.2650254845272,8.40442785892481,78.6791688560143,FALSE
"L0938","L0938_1","Lanzhou","Gansu",2016,2016,12,-11.0278391515687,-3.19489078411678,16.7931991285372,58.0606139929394,TRUE
"L0942","L0942_1","Taoyuan","Taiwan",2010,2010,1,-7.98721166593018,-6.01373755318128,10.5299910942854,21.8269961696343,TRUE
"L0942","L0942_1","Taoyuan","Taiwan",2010,2010,2,-4.82396281800391,-3.50944972169436,10.0339102619686,31.8609064316029,TRUE
"L0942","L0942_1","Taoyuan","Taiwan",2010,2010,3,-4.96463102076889,-3.55996158197725,10.0236752863555,41.8845817179584,TRUE
"L0942","L0942_1","Taoyuan","Taiwan",2010,2010,4,-3.07753424657534,-3.09549157990638,9.31553609917852,60.5376204100457,TRUE
"L0942","L0942_1","Taoyuan","Taiwan",2010,2010,5,0.135368979231111,-0.36821386864618,8.39422910341503,77.4454011295269,FALSE
"L0942","L0942_1","Taoyuan","Taiwan",2010,2010,6,2.10913242009133,2.34529175230063,11.2970050753489,11.2970050753489,TRUE
"L0942","L0942_1","Taoyuan","Taiwan",2010,2010,7,6.57730446310208,5.44744110923278,5.46175202450618,89.7681074931261,FALSE
"L0942","L0942_1","Taoyuan","Taiwan",2010,2010,8,6.66440123729563,5.52331368765531,5.33056136058228,95.0986688537083,FALSE
"L0942","L0942_1","Taoyuan","Taiwan",2010,2010,9,6.35579908675799,4.70875598828527,4.90133114629166,100,FALSE
"L0942","L0942_1","Taoyuan","Taiwan",2010,2010,10,3.86117543084401,3.02000000483711,6.86095433909294,84.3063554686199,FALSE
"L0942","L0942_1","Taoyuan","Taiwan",2010,2010,11,-1.37420091324201,-0.995175657416917,9.33750259290884,51.2220843108672,TRUE
"L0942","L0942_1","Taoyuan","Taiwan",2010,2010,12,-3.81301811754308,-3.74680382664421,8.51355161606619,69.0511720261119,FALSE
"L0942","L0942_1","Taoyuan","Taiwan",2011,2011,1,-8.28562101273815,-6.35678764578174,11.6542641543047,23.3368545879968,TRUE
"L0942","L0942_1","Taoyuan","Taiwan",2011,2011,2,-7.33135833992709,-5.31413799412044,9.81148420096386,43.7567828106616,TRUE
"L0942","L0942_1","Taoyuan","Taiwan",2011,2011,3,-6.33723391596395,-4.96926150328954,8.01107803481174,68.8060663191861,FALSE
"L0942","L0942_1","Taoyuan","Taiwan",2011,2011,4,-3.75873929230804,-3.80629052740434,8.64740961782382,52.4041924284854,TRUE
"L0942","L0942_1","Taoyuan","Taiwan",2011,2011,5,0.9014757614554,-0.266142290096246,7.73840936803403,76.5444756872202,FALSE
"L0942","L0942_1","Taoyuan","Taiwan",2011,2011,6,4.38687779351914,3.63413103648338,6.99791198648176,83.5423876737019,FALSE
"L0942","L0942_1","Taoyuan","Taiwan",2011,2011,7,6.39179834210056,5.54009304438827,6.22176926876788,89.7641569424698,FALSE
"L0942","L0942_1","Taoyuan","Taiwan",2011,2011,8,7.09179834210056,5.90255700280005,4.86121066696397,100,FALSE
"L0942","L0942_1","Taoyuan","Taiwan",2011,2011,9,6.12126070769196,4.6184598789062,5.37463239056619,95.138789333036,FALSE
"L0942","L0942_1","Taoyuan","Taiwan",2011,2011,10,2.9059272383679,2.08878612750979,8.390795855889,60.7949882843744,TRUE
"L0942","L0942_1","Taoyuan","Taiwan",2011,2011,11,0.604594041025292,0.952242068000336,11.6825904336921,11.6825904336921,TRUE
"L0942","L0942_1","Taoyuan","Taiwan",2011,2011,12,-3.16304036757686,-2.36377408534332,10.6084440217009,33.9452986096977,TRUE
"L0942","L0942_1","Taoyuan","Taiwan",2012,2012,1,-7.02597657876771,-4.16367385155313,11.1226380066573,34.8251509550444,TRUE
"L0942","L0942_1","Taoyuan","Taiwan",2012,2012,2,-7.10872550644378,-3.96624907723687,11.6902141343998,23.7025129483871,TRUE
"L0942","L0942_1","Taoyuan","Taiwan",2012,2012,3,-6.13242819167094,-3.19592580978576,12.0122988139872,12.0122988139872,TRUE
"L0942","L0942_1","Taoyuan","Taiwan",2012,2012,4,-1.87189055726233,-2.38023114323768,9.22133440149904,54.9444234464689,TRUE
"L0942","L0942_1","Taoyuan","Taiwan",2012,2012,5,1.93908226481109,1.22574024626333,8.94435919259616,63.888782639065,TRUE
"L0942","L0942_1","Taoyuan","Taiwan",2012,2012,6,3.52477610940433,2.56992617803417,6.98780496698324,78.1154617582994,FALSE
"L0942","L0942_1","Taoyuan","Taiwan",2012,2012,7,6.6256363244581,4.39604264567549,3.62493666242681,100,FALSE
"L0942","L0942_1","Taoyuan","Taiwan",2012,2012,8,6.44176535671616,5.21461718081902,5.56609584439185,96.3750633375732,FALSE
"L0942","L0942_1","Taoyuan","Taiwan",2012,2012,9,5.85810944273767,4.76867526107459,6.14816703298669,90.8089674931813,FALSE
"L0942","L0942_1","Taoyuan","Taiwan",2012,2012,10,1.48692664703874,-0.299444836188617,6.54533870189524,84.6608004601947,FALSE
"L0942","L0942_1","Taoyuan","Taiwan",2012,2012,11,0.141442776071,-1.88198593941146,7.23887415225113,71.1276567913162,FALSE
"L0942","L0942_1","Taoyuan","Taiwan",2012,2012,12,-4.09049270779997,-2.44413968664711,10.8979380899255,45.7230890449698,TRUE
"L0942","L0942_1","Taoyuan","Taiwan",2013,2013,1,-6.99246133451171,-4.30611874031563,11.3359496644468,11.3359496644468,TRUE
"L0942","L0942_1","Taoyuan","Taiwan",2013,2013,2,-5.53508806262231,-4.02778273973873,9.76810843895922,42.8918122970008,TRUE
"L0942","L0942_1","Taoyuan","Taiwan",2013,2013,3,-4.46988068935042,-3.89207219204973,9.18796644399324,61.301088190923,TRUE
"L0942","L0942_1","Taoyuan","Taiwan",2013,2013,4,-3.33461187214612,-2.23816505503674,10.9142860395122,22.2502357039591,TRUE
"L0942","L0942_1","Taoyuan","Taiwan",2013,2013,5,0.246248342907643,0.60493431948727,10.8734681540825,33.1237038580416,TRUE
"L0942","L0942_1","Taoyuan","Taiwan",2013,2013,6,4.59205479452055,4.08524036301423,7.59438926465084,77.7053317924676,FALSE
"L0942","L0942_1","Taoyuan","Taiwan",2013,2013,7,6.30753866548829,4.91983593031945,5.77788491454378,95.8049001211048,FALSE
"L0942","L0942_1","Taoyuan","Taiwan",2013,2013,8,6.69140963323022,4.59855854297899,4.19509987889515,100,FALSE
"L0942","L0942_1","Taoyuan","Taiwan",2013,2013,9,4.87205479452054,3.68274545463437,5.92914508745627,90.0270152065611,FALSE
"L0942","L0942_1","Taoyuan","Taiwan",2013,2013,10,2.69463543968184,1.90134030250268,8.80985433689367,70.1109425278167,FALSE
"L0942","L0942_1","Taoyuan","Taiwan",2013,2013,11,-0.491278538812788,-0.803439069101345,9.22130944992902,52.1131217469298,TRUE
"L0942","L0942_1","Taoyuan","Taiwan",2013,2013,12,-4.93439681838268,-4.76239861752401,6.39253832663724,84.0978701191048,FALSE
"L0942","L0942_1","Taoyuan","Taiwan",2014,2014,1,-7.9482103402563,-6.57141934447602,9.4505133707831,54.7739784952664,TRUE
"L0942","L0942_1","Taoyuan","Taiwan",2014,2014,2,-7.39417808219178,-6.68411810045508,6.52963619230758,79.4245253903533,FALSE
"L0942","L0942_1","Taoyuan","Taiwan",2014,2014,3,-6.40627485638533,-5.59436152265473,5.92554010018178,85.3500654905351,FALSE
"L0942","L0942_1","Taoyuan","Taiwan",2014,2014,4,-1.58251141552512,-1.63247201022739,9.6446951722666,45.3234651244833,TRUE
"L0942","L0942_1","Taoyuan","Taiwan",2014,2014,5,0.387273530711441,1.43899831631571,13.4514871592693,13.4514871592693,TRUE
"L0942","L0942_1","Taoyuan","Taiwan",2014,2014,6,3.27415525114155,4.06026413139842,11.7471226481802,25.1986098074495,TRUE
"L0942","L0942_1","Taoyuan","Taiwan",2014,2014,7,6.67437030490499,5.85701270827684,5.72987934900402,91.0799448395391,FALSE
"L0942","L0942_1","Taoyuan","Taiwan",2014,2014,8,6.85824127264693,5.26433361200653,4.82474153340595,95.9046863729451,FALSE
"L0942","L0942_1","Taoyuan","Taiwan",2014,2014,9,6.88082191780822,4.76905636064282,4.09531362705492,100,FALSE
"L0942","L0942_1","Taoyuan","Taiwan",2014,2014,10,2.69049933716305,2.25409467396958,9.42006658669867,64.1940450819651,TRUE
"L0942","L0942_1","Taoyuan","Taiwan",2014,2014,11,-0.0325114155251181,-0.548086218156596,8.70084411608064,72.8948891980457,FALSE
"L0942","L0942_1","Taoyuan","Taiwan",2014,2014,12,-3.84175872735307,-3.04567654334036,10.4801601447672,35.6787699522167,TRUE
"L0942","L0942_1","Taoyuan","Taiwan",2015,2015,1,-7.35557878055663,-7.31378453532027,4.50741930112777,100,FALSE
"L0942","L0942_1","Taoyuan","Taiwan",2015,2015,2,-7.62862025521101,-7.02531169428662,6.59051684767392,84.0612231579507,FALSE
"L0942","L0942_1","Taoyuan","Taiwan",2015,2015,3,-5.38138523216954,-4.15535715774662,8.84764899239216,61.7255332076697,TRUE
"L0942","L0942_1","Taoyuan","Taiwan",2015,2015,4,-2.57385835044911,-2.34626356577454,9.8742597161764,43.9095331996518,TRUE
"L0942","L0942_1","Taoyuan","Taiwan",2015,2015,5,1.2549039478495,1.14856796485764,10.5613368034521,23.7193164706069,TRUE
"L0942","L0942_1","Taoyuan","Taiwan",2015,2015,6,4.46947498288423,4.25353456618039,8.0816764782419,69.8072096859116,FALSE
"L0942","L0942_1","Taoyuan","Taiwan",2015,2015,7,6.88958250976595,5.54664903062285,4.91781194430359,95.4925806988723,FALSE
